1,1745981339.273606,nan
2,1745981341.2833152,nan
3,1745981343.296847,nan
4,1745981345.3050508,nan
5,1745981347.3123899,nan
6,1745981349.319397,nan
7,1745981351.424428,nan
8,1745981353.4257128,nan
9,1745981355.4337542,nan
10,1745981357.4438062,nan
11,1745981359.4544327,nan
12,1745981361.4589343,nan
13,1745981363.4652991,nan
14,1745981365.4669914,nan
15,1745981367.4763606,nan
16,1745981369.4892385,nan
17,1745981371.5053403,nan
18,1745981373.5133302,nan
19,1745981375.5388572,nan
20,1745981377.5460708,nan
21,1745981379.5480301,nan
22,1745981381.6607854,nan
23,1745981383.6691136,nan
24,1745981385.685549,nan
25,1745981387.698933,nan
26,1745981389.7090566,nan
27,1745981391.713137,nan
28,1745981393.718124,nan
29,1745981395.7200887,nan
30,1745981397.7219977,nan
31,1745981399.737597,nan
32,1745981401.7466612,nan
33,1745981403.760375,nan
34,1745981405.7757196,nan
35,1745981407.7865505,nan
36,1745981409.7932541,nan
37,1745981412.886557,nan
38,1745981414.9857454,nan
39,1745981416.9871786,nan
40,1745981418.9964943,nan
41,1745981421.0052986,nan
42,1745981423.0075622,nan
43,1745981425.0199144,nan
44,1745981427.0360374,nan
45,1745981429.043861,nan
46,1745981431.0464203,nan
47,1745981433.0548155,nan
48,1745981435.0631378,nan
49,1745981437.067052,nan
50,1745981439.0723577,nan
51,1745981441.0903072,nan
52,1745981443.091873,nan
53,1745981445.1874356,nan
54,1745981447.1952274,nan
55,1745981449.2061925,nan
56,1745981451.2190173,nan
57,1745981453.234145,nan
58,1745981455.2437623,nan
59,1745981457.2678518,nan
60,1745981458.5472481,278.531551361084
