ttl,ip,rtt_mean,rtt_std,loss_rate
1,*,*,*,1.0
2,*,*,*,1.0
3,*,*,*,1.0
4,*,*,*,1.0
5,*,*,*,1.0
6,183.241.254.1,93.02592277526855,*,0.0
7,*,*,*,1.0
8,*,*,*,1.0
9,221.183.89.101,10.73145866394043,*,0.0
10,221.183.46.249,7.5321197509765625,*,0.0
11,221.183.55.105,31.673431396484375,*,0.0
12,223.120.12.33,182.0228099822998,*,0.0
13,223.120.6.54,228.12199592590332,*,0.0
14,*,*,*,1.0
15,108.162.243.11,234.2379093170166,*,0.0
16,104.18.6.16,186.1729621887207,*,0.0
