ttl,ip,rtt_mean,rtt_std,loss_rate
1,*,*,*,1.0
2,10.0.28.1,21.70538902282715,*,0.0
3,*,*,*,1.0
4,*,*,*,1.0
5,172.30.21.9,5.000829696655273,*,0.0
6,183.241.254.1,8.023500442504883,*,0.0
7,*,*,*,1.0
8,*,*,*,1.0
9,221.183.89.117,11.528491973876953,*,0.0
10,221.183.46.249,9.084224700927734,*,0.0
11,221.183.55.105,11.522293090820312,*,0.0
12,223.120.12.33,187.52598762512207,*,0.0
13,223.120.6.54,185.69588661193848,*,0.0
14,*,*,*,1.0
15,*,*,*,1.0
16,104.18.7.16,186.33794784545898,*,0.0
