ttl,ip,rtt_mean,rtt_std,loss_rate
1,*,*,*,1.0
2,*,*,*,1.0
3,*,*,*,1.0
4,*,*,*,1.0
5,172.30.21.9,6.524801254272461,*,0.0
6,183.241.254.1,6.2007904052734375,*,0.0
7,*,*,*,1.0
8,*,*,*,1.0
9,221.183.89.101,14.203786849975586,*,0.0
10,221.183.46.249,7.544040679931641,*,0.0
11,221.183.55.105,9.6588134765625,*,0.0
12,223.120.12.33,181.56743049621582,*,0.0
13,223.120.6.54,185.10055541992188,*,0.0
14,*,*,*,1.0
15,108.162.243.11,183.380126953125,*,0.0
16,104.18.6.16,183.78305435180664,*,0.0
