ttl,ip,rtt_mean,rtt_std,loss_rate
1,*,*,*,1.0
2,*,*,*,1.0
3,*,*,*,1.0
4,*,*,*,1.0
5,172.30.21.9,3.275156021118164,*,0.0
6,183.241.254.1,73.81653785705566,*,0.0
7,*,*,*,1.0
8,*,*,*,1.0
9,221.183.89.101,7.082939147949219,*,0.0
10,221.183.46.249,6.466388702392578,*,0.0
11,221.183.55.105,8.435726165771484,*,0.0
12,223.120.12.33,181.35404586791992,*,0.0
13,223.120.6.54,183.59994888305664,*,0.0
14,*,*,*,1.0
15,108.162.243.11,187.0872974395752,*,0.0
16,104.18.6.16,294.48795318603516,*,0.0
