ttl,ip,rtt_mean,rtt_std,loss_rate
1,*,*,*,1.0
2,10.0.28.1,11.513710021972656,*,0.0
3,*,*,*,1.0
4,*,*,*,1.0
5,172.30.21.9,5.511283874511719,*,0.0
6,183.241.254.1,9.509801864624023,*,0.0
7,*,*,*,1.0
8,*,*,*,1.0
9,221.183.89.117,10.444402694702148,*,0.0
10,*,*,*,1.0
11,221.183.55.105,12.614727020263672,*,0.0
12,223.120.12.33,187.150239944458,*,0.0
13,223.120.6.54,187.1967315673828,*,0.0
14,*,*,*,1.0
15,108.162.243.49,213.69266510009766,*,0.0
16,104.18.7.16,184.18478965759277,*,0.0
