ttl,ip,rtt_mean,rtt_std,loss_rate
1,*,*,*,1.0
2,*,*,*,1.0
3,*,*,*,1.0
4,*,*,*,1.0
5,172.30.21.9,6.994485855102539,*,0.0
6,183.241.254.1,8.743524551391602,*,0.0
7,*,*,*,1.0
8,*,*,*,1.0
9,*,*,*,1.0
10,221.183.46.249,8.558273315429688,*,0.0
11,221.183.55.105,11.672735214233398,*,0.0
12,223.120.12.33,183.40754508972168,*,0.0
13,223.120.6.54,183.9463710784912,*,0.0
14,*,*,*,1.0
15,108.162.243.11,192.7947998046875,*,0.0
16,104.18.6.16,184.02409553527832,*,0.0
