ttl,ip,rtt_mean,rtt_std,loss_rate
1,*,*,*,1.0
2,*,*,*,1.0
3,10.0.4.21,4.535198211669922,*,0.0
4,*,*,*,1.0
5,172.30.21.9,13.01121711730957,*,0.0
6,183.241.254.1,7.522821426391602,*,0.0
7,*,*,*,1.0
8,*,*,*,1.0
9,*,*,*,1.0
10,221.183.46.249,15.215396881103516,*,0.0
11,221.183.55.105,15.213251113891602,*,0.0
12,223.120.12.33,183.0921173095703,*,0.0
13,223.120.6.54,184.91506576538086,*,0.0
14,*,*,*,1.0
15,108.162.243.11,184.74316596984863,*,0.0
16,104.18.6.16,184.88740921020508,*,0.0
