ttl,ip,rtt_mean,rtt_std,loss_rate
1,*,*,*,1.0
2,*,*,*,1.0
3,*,*,*,1.0
4,*,*,*,1.0
5,172.30.21.9,3.003835678100586,*,0.0
6,183.241.254.1,5.002737045288086,*,0.0
7,*,*,*,1.0
8,*,*,*,1.0
9,221.183.89.101,20.649433135986328,*,0.0
10,221.183.46.249,8.237838745117188,*,0.0
11,221.183.55.105,11.141538619995117,*,0.0
12,223.120.12.33,183.75873565673828,*,0.0
13,223.120.6.54,187.4997615814209,*,0.0
14,*,*,*,1.0
15,108.162.243.11,188.34853172302246,*,0.0
16,104.18.6.16,185.1181983947754,*,0.0
