ttl,ip,rtt_mean,rtt_std,loss_rate
1,*,*,*,1.0
2,*,*,*,1.0
3,*,*,*,1.0
4,*,*,*,1.0
5,172.30.21.9,10.10274887084961,*,0.0
6,183.241.254.1,14.045238494873047,*,0.0
7,*,*,*,1.0
8,*,*,*,1.0
9,221.183.89.101,8.112907409667969,*,0.0
10,221.183.46.249,8.595466613769531,*,0.0
11,*,*,*,1.0
12,223.120.12.33,183.02631378173828,*,0.0
13,223.120.6.54,186.54489517211914,*,0.0
14,223.119.66.106,188.76409530639648,*,0.0
15,108.162.243.11,213.23585510253906,*,0.0
16,104.18.6.16,185.9738826751709,*,0.0
